unit,sex,age,region,year,value
YR,F,Y82,PT,1983,5.5
YR,F,Y83,PT,1983,5.1
YR,F,Y84,PT,1983,4.7
YR,F,Y9,PT,1983,68.5
YR,F,Y_GE85,PT,1983,4.3
YR,F,Y_LT1,PT,1983,75.8
YR,M,Y1,PT,1983,69.4
YR,M,Y10,PT,1983,60.9
YR,M,Y11,PT,1983,60.0
YR,M,Y12,PT,1983,59.0
YR,M,Y13,PT,1983,58.0
YR,M,Y14,PT,1983,57.1
YR,M,Y15,PT,1983,56.1
YR,M,Y16,PT,1983,55.1
YR,M,Y17,PT,1983,54.2
YR,M,Y18,PT,1983,53.3
YR,M,Y19,PT,1983,52.4
YR,M,Y2,PT,1983,68.6
YR,M,Y20,PT,1983,51.5
YR,M,Y21,PT,1983,50.6
YR,M,Y22,PT,1983,49.7
YR,M,Y23,PT,1983,48.8
YR,M,Y24,PT,1983,47.9
YR,M,Y25,PT,1983,47.0
YR,M,Y26,PT,1983,46.1
YR,M,Y27,PT,1983,45.2
YR,M,Y28,PT,1983,44.2
YR,M,Y29,PT,1983,43.3
YR,M,Y3,PT,1983,67.7
YR,M,Y30,PT,1983,42.4
YR,M,Y31,PT,1983,41.5
YR,M,Y32,PT,1983,40.6
YR,M,Y33,PT,1983,39.7
YR,M,Y34,PT,1983,38.7
YR,M,Y35,PT,1983,37.8
YR,M,Y36,PT,1983,36.9
YR,M,Y37,PT,1983,36.0
YR,M,Y38,PT,1983,35.1
YR,M,Y39,PT,1983,34.2
YR,M,Y4,PT,1983,66.7
YR,M,Y40,PT,1983,33.3
YR,M,Y41,PT,1983,32.4
YR,M,Y42,PT,1983,31.5
YR,M,Y43,PT,1983,30.6
YR,M,Y44,PT,1983,29.7
YR,M,Y45,PT,1983,28.9
YR,M,Y46,PT,1983,28.0
YR,M,Y47,PT,1983,27.1
YR,M,Y48,PT,1983,26.3
YR,M,Y49,PT,1983,25.5
YR,M,Y5,PT,1983,65.8
YR,M,Y50,PT,1983,24.6
YR,M,Y51,PT,1983,23.8
YR,M,Y52,PT,1983,23.0
YR,M,Y53,PT,1983,22.2
YR,M,Y54,PT,1983,21.4
YR,M,Y55,PT,1983,20.7
YR,M,Y56,PT,1983,19.9
YR,M,Y57,PT,1983,19.1
YR,M,Y58,PT,1983,18.4
YR,M,Y59,PT,1983,17.7
YR,M,Y6,PT,1983,64.8
YR,M,Y60,PT,1983,16.9
YR,M,Y61,PT,1983,16.2
YR,M,Y62,PT,1983,15.5
YR,M,Y63,PT,1983,14.8
YR,M,Y64,PT,1983,14.1
YR,M,Y65,PT,1983,13.4
YR,M,Y66,PT,1983,12.8
YR,M,Y67,PT,1983,12.1
YR,M,Y68,PT,1983,11.5
YR,M,Y69,PT,1983,10.9
YR,M,Y7,PT,1983,63.8
YR,M,Y70,PT,1983,10.3
YR,M,Y71,PT,1983,9.8
YR,M,Y72,PT,1983,9.2
YR,M,Y73,PT,1983,8.7
YR,M,Y74,PT,1983,8.1
YR,M,Y75,PT,1983,7.6
YR,M,Y76,PT,1983,7.1
YR,M,Y77,PT,1983,6.7
YR,M,Y78,PT,1983,6.2
YR,M,Y79,PT,1983,5.8
YR,M,Y8,PT,1983,62.9
YR,M,Y80,PT,1983,5.4
YR,M,Y81,PT,1983,5.0
YR,M,Y82,PT,1983,4.7
YR,M,Y83,PT,1983,4.3
YR,M,Y84,PT,1983,4.0
YR,M,Y9,PT,1983,61.9
YR,M,Y_GE85,PT,1983,3.7
YR,M,Y_LT1,PT,1983,69.0
YR,T,Y1,PT,1983,72.8
YR,T,Y10,PT,1983,64.3
YR,T,Y11,PT,1983,63.3
YR,T,Y12,PT,1983,62.3
YR,T,Y13,PT,1983,61.4
YR,T,Y14,PT,1983,60.4
YR,T,Y15,PT,1983,59.4
YR,T,Y16,PT,1983,58.5
YR,T,Y17,PT,1983,57.5
YR,T,Y18,PT,1983,56.6
YR,T,Y19,PT,1983,55.7
YR,T,Y2,PT,1983,72.0
YR,T,Y20,PT,1983,54.7
YR,T,Y21,PT,1983,53.8
YR,T,Y22,PT,1983,52.9
YR,T,Y23,PT,1983,51.9
YR,T,Y24,PT,1983,51.0
YR,T,Y25,PT,1983,50.1
YR,T,Y26,PT,1983,49.1
YR,T,Y27,PT,1983,48.2
YR,T,Y28,PT,1983,47.2
YR,T,Y29,PT,1983,46.3
YR,T,Y3,PT,1983,71.0
YR,T,Y30,PT,1983,45.4
YR,T,Y31,PT,1983,44.4
YR,T,Y32,PT,1983,43.5
YR,T,Y33,PT,1983,42.5
YR,T,Y34,PT,1983,41.6
YR,T,Y35,PT,1983,40.7
YR,T,Y36,PT,1983,39.7
YR,T,Y37,PT,1983,38.8
YR,T,Y38,PT,1983,37.9
YR,T,Y39,PT,1983,37.0
YR,T,Y4,PT,1983,70.1
YR,T,Y40,PT,1983,36.0
YR,T,Y41,PT,1983,35.1
YR,T,Y42,PT,1983,34.2
YR,T,Y43,PT,1983,33.3
YR,T,Y44,PT,1983,32.4
YR,T,Y45,PT,1983,31.5
YR,T,Y46,PT,1983,30.6
YR,T,Y47,PT,1983,29.7
YR,T,Y48,PT,1983,28.8
YR,T,Y49,PT,1983,28.0
YR,T,Y5,PT,1983,69.1
YR,T,Y50,PT,1983,27.1
YR,T,Y51,PT,1983,26.2
YR,T,Y52,PT,1983,25.4
YR,T,Y53,PT,1983,24.6
YR,T,Y54,PT,1983,23.7
YR,T,Y55,PT,1983,22.9
YR,T,Y56,PT,1983,22.1
YR,T,Y57,PT,1983,21.3
YR,T,Y58,PT,1983,20.5
YR,T,Y59,PT,1983,19.7
YR,T,Y6,PT,1983,68.2
YR,T,Y60,PT,1983,18.9
YR,T,Y61,PT,1983,18.1
YR,T,Y62,PT,1983,17.4
YR,T,Y63,PT,1983,16.6
YR,T,Y64,PT,1983,15.8
YR,T,Y65,PT,1983,15.1
YR,T,Y66,PT,1983,14.4
YR,T,Y67,PT,1983,13.7
YR,T,Y68,PT,1983,13.0
YR,T,Y69,PT,1983,12.3
YR,T,Y7,PT,1983,67.2
YR,T,Y70,PT,1983,11.6
YR,T,Y71,PT,1983,11.0
YR,T,Y72,PT,1983,10.4
YR,T,Y73,PT,1983,9.8
YR,T,Y74,PT,1983,9.2
YR,T,Y75,PT,1983,8.6
YR,T,Y76,PT,1983,8.1
YR,T,Y77,PT,1983,7.5
YR,T,Y78,PT,1983,7.0
YR,T,Y79,PT,1983,6.5
YR,T,Y8,PT,1983,66.2
YR,T,Y80,PT,1983,6.1
YR,T,Y81,PT,1983,5.6
YR,T,Y82,PT,1983,5.2
YR,T,Y83,PT,1983,4.8
YR,T,Y84,PT,1983,4.5
YR,T,Y9,PT,1983,65.3
YR,T,Y_GE85,PT,1983,4.1
YR,T,Y_LT1,PT,1983,72.4
YR,F,Y1,PT,1982,76.3
YR,F,Y10,PT,1982,67.7
YR,F,Y11,PT,1982,66.8
YR,F,Y12,PT,1982,65.8
YR,F,Y13,PT,1982,64.8
YR,F,Y14,PT,1982,63.8
YR,F,Y15,PT,1982,62.9
YR,F,Y16,PT,1982,61.9
YR,F,Y17,PT,1982,60.9
YR,F,Y18,PT,1982,60.0
YR,F,Y19,PT,1982,59.0
YR,F,Y2,PT,1982,75.4
YR,F,Y20,PT,1982,58.0
YR,F,Y21,PT,1982,57.0
YR,F,Y22,PT,1982,56.1
YR,F,Y23,PT,1982,55.1
YR,F,Y24,PT,1982,54.1
YR,F,Y25,PT,1982,53.2
YR,F,Y26,PT,1982,52.2
YR,F,Y27,PT,1982,51.2
YR,F,Y28,PT,1982,50.3
YR,F,Y29,PT,1982,49.3
YR,F,Y3,PT,1982,74.5
YR,F,Y30,PT,1982,48.3
YR,F,Y31,PT,1982,47.4
YR,F,Y32,PT,1982,46.4
YR,F,Y33,PT,1982,45.4
YR,F,Y34,PT,1982,44.5
YR,F,Y35,PT,1982,43.5
YR,F,Y36,PT,1982,42.6
YR,F,Y37,PT,1982,41.6
YR,F,Y38,PT,1982,40.7
YR,F,Y39,PT,1982,39.7
YR,F,Y4,PT,1982,73.6
YR,F,Y40,PT,1982,38.8
YR,F,Y41,PT,1982,37.8
YR,F,Y42,PT,1982,36.9
YR,F,Y43,PT,1982,36.0
YR,F,Y44,PT,1982,35.1
YR,F,Y45,PT,1982,34.1
YR,F,Y46,PT,1982,33.2
YR,F,Y47,PT,1982,32.3
YR,F,Y48,PT,1982,31.4
YR,F,Y49,PT,1982,30.5
YR,F,Y5,PT,1982,72.6
YR,F,Y50,PT,1982,29.6
YR,F,Y51,PT,1982,28.7
YR,F,Y52,PT,1982,27.8
YR,F,Y53,PT,1982,26.9
YR,F,Y54,PT,1982,26.0
YR,F,Y55,PT,1982,25.1
YR,F,Y56,PT,1982,24.2
YR,F,Y57,PT,1982,23.4
YR,F,Y58,PT,1982,22.5
YR,F,Y59,PT,1982,21.6
YR,F,Y6,PT,1982,71.6
YR,F,Y60,PT,1982,20.8
YR,F,Y61,PT,1982,20.0
YR,F,Y62,PT,1982,19.1
YR,F,Y63,PT,1982,18.3
YR,F,Y64,PT,1982,17.5
YR,F,Y65,PT,1982,16.7
YR,F,Y66,PT,1982,15.9
YR,F,Y67,PT,1982,15.1
YR,F,Y68,PT,1982,14.3
YR,F,Y69,PT,1982,13.6
YR,F,Y7,PT,1982,70.7
YR,F,Y70,PT,1982,12.8
YR,F,Y71,PT,1982,12.1
YR,F,Y72,PT,1982,11.4
YR,F,Y73,PT,1982,10.7
YR,F,Y74,PT,1982,10.1
YR,F,Y75,PT,1982,9.5
YR,F,Y76,PT,1982,8.9
YR,F,Y77,PT,1982,8.3
YR,F,Y78,PT,1982,7.8
YR,F,Y79,PT,1982,7.3
YR,F,Y8,PT,1982,69.7
YR,F,Y80,PT,1982,6.8
YR,F,Y81,PT,1982,6.3
YR,F,Y82,PT,1982,5.9
YR,F,Y83,PT,1982,5.4
YR,F,Y84,PT,1982,5.1
YR,F,Y9,PT,1982,68.7
YR,F,Y_GE85,PT,1982,4.8
YR,F,Y_LT1,PT,1982,76.0
YR,M,Y1,PT,1982,69.6
YR,M,Y10,PT,1982,61.1
YR,M,Y11,PT,1982,60.1
YR,M,Y12,PT,1982,59.2
YR,M,Y13,PT,1982,58.2
YR,M,Y14,PT,1982,57.2
YR,M,Y15,PT,1982,56.3
YR,M,Y16,PT,1982,55.3
YR,M,Y17,PT,1982,54.4
YR,M,Y18,PT,1982,53.5
YR,M,Y19,PT,1982,52.6
YR,M,Y2,PT,1982,68.7
YR,M,Y20,PT,1982,51.7
YR,M,Y21,PT,1982,50.8
YR,M,Y22,PT,1982,49.9
YR,M,Y23,PT,1982,49.1
YR,M,Y24,PT,1982,48.1
YR,M,Y25,PT,1982,47.2
YR,M,Y26,PT,1982,46.3
YR,M,Y27,PT,1982,45.4
YR,M,Y28,PT,1982,44.5
YR,M,Y29,PT,1982,43.6
YR,M,Y3,PT,1982,67.8
YR,M,Y30,PT,1982,42.7
YR,M,Y31,PT,1982,41.7
YR,M,Y32,PT,1982,40.8
YR,M,Y33,PT,1982,39.9
YR,M,Y34,PT,1982,39.0
YR,M,Y35,PT,1982,38.0
YR,M,Y36,PT,1982,37.1
YR,M,Y37,PT,1982,36.2
YR,M,Y38,PT,1982,35.3
YR,M,Y39,PT,1982,34.4
YR,M,Y4,PT,1982,66.9
YR,M,Y40,PT,1982,33.5
YR,M,Y41,PT,1982,32.6
YR,M,Y42,PT,1982,31.7
YR,M,Y43,PT,1982,30.8
YR,M,Y44,PT,1982,29.9
YR,M,Y45,PT,1982,29.0
YR,M,Y46,PT,1982,28.2
YR,M,Y47,PT,1982,27.3
YR,M,Y48,PT,1982,26.5
YR,M,Y49,PT,1982,25.7
YR,M,Y5,PT,1982,65.9
YR,M,Y50,PT,1982,24.8
YR,M,Y51,PT,1982,24.0
YR,M,Y52,PT,1982,23.2
YR,M,Y53,PT,1982,22.4
YR,M,Y54,PT,1982,21.6
YR,M,Y55,PT,1982,20.9
YR,M,Y56,PT,1982,20.1
YR,M,Y57,PT,1982,19.3
YR,M,Y58,PT,1982,18.6
YR,M,Y59,PT,1982,17.8
YR,M,Y6,PT,1982,64.9
YR,M,Y60,PT,1982,17.1
YR,M,Y61,PT,1982,16.4
YR,M,Y62,PT,1982,15.7
YR,M,Y63,PT,1982,15.0
YR,M,Y64,PT,1982,14.3
YR,M,Y65,PT,1982,13.6
YR,M,Y66,PT,1982,12.9
YR,M,Y67,PT,1982,12.3
YR,M,Y68,PT,1982,11.7
YR,M,Y69,PT,1982,11.1
YR,M,Y7,PT,1982,64.0
YR,M,Y70,PT,1982,10.5
YR,M,Y71,PT,1982,9.9
YR,M,Y72,PT,1982,9.3
YR,M,Y73,PT,1982,8.7
YR,M,Y74,PT,1982,8.2
YR,M,Y75,PT,1982,7.7
YR,M,Y76,PT,1982,7.3
YR,M,Y77,PT,1982,6.8
YR,M,Y78,PT,1982,6.4
YR,M,Y79,PT,1982,6.0
YR,M,Y8,PT,1982,63.0
YR,M,Y80,PT,1982,5.6
YR,M,Y81,PT,1982,5.3
YR,M,Y82,PT,1982,4.9
YR,M,Y83,PT,1982,4.6
YR,M,Y84,PT,1982,4.3
YR,M,Y9,PT,1982,62.1
YR,M,Y_GE85,PT,1982,4.0
YR,M,Y_LT1,PT,1982,69.0
YR,T,Y1,PT,1982,73.0
YR,T,Y10,PT,1982,64.5
YR,T,Y11,PT,1982,63.5
YR,T,Y12,PT,1982,62.5
YR,T,Y13,PT,1982,61.6
YR,T,Y14,PT,1982,60.6
YR,T,Y15,PT,1982,59.6
YR,T,Y16,PT,1982,58.7
YR,T,Y17,PT,1982,57.7
YR,T,Y18,PT,1982,56.8
YR,T,Y19,PT,1982,55.9
YR,T,Y2,PT,1982,72.1
YR,T,Y20,PT,1982,54.9
YR,T,Y21,PT,1982,54.0
YR,T,Y22,PT,1982,53.1
YR,T,Y23,PT,1982,52.2
YR,T,Y24,PT,1982,51.2
YR,T,Y25,PT,1982,50.3
YR,T,Y26,PT,1982,49.3
YR,T,Y27,PT,1982,48.4
YR,T,Y28,PT,1982,47.5
YR,T,Y29,PT,1982,46.5
YR,T,Y3,PT,1982,71.2
YR,T,Y30,PT,1982,45.6
YR,T,Y31,PT,1982,44.6
YR,T,Y32,PT,1982,43.7
YR,T,Y33,PT,1982,42.8
YR,T,Y34,PT,1982,41.8
YR,T,Y35,PT,1982,40.9
YR,T,Y36,PT,1982,39.9
YR,T,Y37,PT,1982,39.0
YR,T,Y38,PT,1982,38.1
YR,T,Y39,PT,1982,37.1
YR,T,Y4,PT,1982,70.3
YR,T,Y40,PT,1982,36.2
YR,T,Y41,PT,1982,35.3
YR,T,Y42,PT,1982,34.4
YR,T,Y43,PT,1982,33.5
YR,T,Y44,PT,1982,32.6
YR,T,Y45,PT,1982,31.7
YR,T,Y46,PT,1982,30.8
YR,T,Y47,PT,1982,29.9
YR,T,Y48,PT,1982,29.0
YR,T,Y49,PT,1982,28.2
YR,T,Y5,PT,1982,69.3
YR,T,Y50,PT,1982,27.3
YR,T,Y51,PT,1982,26.5
YR,T,Y52,PT,1982,25.6
YR,T,Y53,PT,1982,24.8
YR,T,Y54,PT,1982,23.9
YR,T,Y55,PT,1982,23.1
YR,T,Y56,PT,1982,22.3
YR,T,Y57,PT,1982,21.5
YR,T,Y58,PT,1982,20.7
YR,T,Y59,PT,1982,19.9
YR,T,Y6,PT,1982,68.3
YR,T,Y60,PT,1982,19.1
YR,T,Y61,PT,1982,18.3
YR,T,Y62,PT,1982,17.6
YR,T,Y63,PT,1982,16.8
YR,T,Y64,PT,1982,16.0
YR,T,Y65,PT,1982,15.3
YR,T,Y66,PT,1982,14.6
YR,T,Y67,PT,1982,13.9
YR,T,Y68,PT,1982,13.2
YR,T,Y69,PT,1982,12.5
YR,T,Y7,PT,1982,67.4
YR,T,Y70,PT,1982,11.8
YR,T,Y71,PT,1982,11.2
YR,T,Y72,PT,1982,10.6
YR,T,Y73,PT,1982,9.9
YR,T,Y74,PT,1982,9.3
YR,T,Y75,PT,1982,8.8
YR,T,Y76,PT,1982,8.3
YR,T,Y77,PT,1982,7.7
YR,T,Y78,PT,1982,7.2
YR,T,Y79,PT,1982,6.8
YR,T,Y8,PT,1982,66.4
YR,T,Y80,PT,1982,6.4
YR,T,Y81,PT,1982,6.0
YR,T,Y82,PT,1982,5.5
YR,T,Y83,PT,1982,5.1
YR,T,Y84,PT,1982,4.8
YR,T,Y9,PT,1982,65.4
YR,T,Y_GE85,PT,1982,4.5
YR,T,Y_LT1,PT,1982,72.5
YR,F,Y1,PT,1981,75.8
YR,F,Y10,PT,1981,67.2
YR,F,Y11,PT,1981,66.2
YR,F,Y12,PT,1981,65.3
YR,F,Y13,PT,1981,64.3
YR,F,Y14,PT,1981,63.3
YR,F,Y15,PT,1981,62.3
YR,F,Y16,PT,1981,61.4
YR,F,Y17,PT,1981,60.4
YR,F,Y18,PT,1981,59.4
YR,F,Y19,PT,1981,58.5
YR,F,Y2,PT,1981,74.9
YR,F,Y20,PT,1981,57.5
YR,F,Y21,PT,1981,56.5
YR,F,Y22,PT,1981,55.6
YR,F,Y23,PT,1981,54.6
YR,F,Y24,PT,1981,53.6
YR,F,Y25,PT,1981,52.7
YR,F,Y26,PT,1981,51.7
YR,F,Y27,PT,1981,50.7
YR,F,Y28,PT,1981,49.8
YR,F,Y29,PT,1981,48.8
YR,F,Y3,PT,1981,74.0
YR,F,Y30,PT,1981,47.8
YR,F,Y31,PT,1981,46.9
YR,F,Y32,PT,1981,45.9
YR,F,Y33,PT,1981,44.9
YR,F,Y34,PT,1981,44.0
YR,F,Y35,PT,1981,43.0
YR,F,Y36,PT,1981,42.1
YR,F,Y37,PT,1981,41.1
YR,F,Y38,PT,1981,40.2
YR,F,Y39,PT,1981,39.2
YR,F,Y4,PT,1981,73.0
YR,F,Y40,PT,1981,38.3
YR,F,Y41,PT,1981,37.3
YR,F,Y42,PT,1981,36.4
YR,F,Y43,PT,1981,35.5
YR,F,Y44,PT,1981,34.5
YR,F,Y45,PT,1981,33.6
YR,F,Y46,PT,1981,32.7
YR,F,Y47,PT,1981,31.8
YR,F,Y48,PT,1981,30.9
YR,F,Y49,PT,1981,30.0
YR,F,Y5,PT,1981,72.1
YR,F,Y50,PT,1981,29.1
YR,F,Y51,PT,1981,28.2
YR,F,Y52,PT,1981,27.3
YR,F,Y53,PT,1981,26.4
YR,F,Y54,PT,1981,25.5
YR,F,Y55,PT,1981,24.6
YR,F,Y56,PT,1981,23.8
YR,F,Y57,PT,1981,22.9
YR,F,Y58,PT,1981,22.0
YR,F,Y59,PT,1981,21.2
YR,F,Y6,PT,1981,71.1
YR,F,Y60,PT,1981,20.4
YR,F,Y61,PT,1981,19.5
YR,F,Y62,PT,1981,18.7
YR,F,Y63,PT,1981,17.9
YR,F,Y64,PT,1981,17.1
YR,F,Y65,PT,1981,16.2
YR,F,Y66,PT,1981,15.5
YR,F,Y67,PT,1981,14.7
YR,F,Y68,PT,1981,13.9
YR,F,Y69,PT,1981,13.2
YR,F,Y7,PT,1981,70.1
YR,F,Y70,PT,1981,12.5
YR,F,Y71,PT,1981,11.8
YR,F,Y72,PT,1981,11.1
YR,F,Y73,PT,1981,10.4
YR,F,Y74,PT,1981,9.8
YR,F,Y75,PT,1981,9.2
YR,F,Y76,PT,1981,8.6
YR,F,Y77,PT,1981,8.0
YR,F,Y78,PT,1981,7.4
YR,F,Y79,PT,1981,6.9
YR,F,Y8,PT,1981,69.2
YR,F,Y80,PT,1981,6.5
YR,F,Y81,PT,1981,6.0
YR,F,Y82,PT,1981,5.5
YR,F,Y83,PT,1981,5.2
YR,F,Y84,PT,1981,4.9
YR,F,Y9,PT,1981,68.2
YR,F,Y_GE85,PT,1981,4.5
YR,F,Y_LT1,PT,1981,75.2
YR,M,Y1,PT,1981,68.9
YR,M,Y10,PT,1981,60.4
YR,M,Y11,PT,1981,59.4
YR,M,Y12,PT,1981,58.5
YR,M,Y13,PT,1981,57.5
YR,M,Y14,PT,1981,56.5
YR,M,Y15,PT,1981,55.6
YR,M,Y16,PT,1981,54.6
YR,M,Y17,PT,1981,53.7
YR,M,Y18,PT,1981,52.8
YR,M,Y19,PT,1981,51.9
YR,M,Y2,PT,1981,68.0
YR,M,Y20,PT,1981,51.1
YR,M,Y21,PT,1981,50.2
YR,M,Y22,PT,1981,49.3
YR,M,Y23,PT,1981,48.4
YR,M,Y24,PT,1981,47.5
YR,M,Y25,PT,1981,46.6
YR,M,Y26,PT,1981,45.7
YR,M,Y27,PT,1981,44.8
YR,M,Y28,PT,1981,43.9
YR,M,Y29,PT,1981,43.0
YR,M,Y3,PT,1981,67.1
YR,M,Y30,PT,1981,42.1
YR,M,Y31,PT,1981,41.1
YR,M,Y32,PT,1981,40.2
YR,M,Y33,PT,1981,39.3
YR,M,Y34,PT,1981,38.4
YR,M,Y35,PT,1981,37.4
YR,M,Y36,PT,1981,36.5
YR,M,Y37,PT,1981,35.6
YR,M,Y38,PT,1981,34.7
YR,M,Y39,PT,1981,33.8
YR,M,Y4,PT,1981,66.2
YR,M,Y40,PT,1981,32.9
YR,M,Y41,PT,1981,32.0
YR,M,Y42,PT,1981,31.2
YR,M,Y43,PT,1981,30.3
YR,M,Y44,PT,1981,29.4
YR,M,Y45,PT,1981,28.6
YR,M,Y46,PT,1981,27.7
YR,M,Y47,PT,1981,26.9
YR,M,Y48,PT,1981,26.0
YR,M,Y49,PT,1981,25.2
YR,M,Y5,PT,1981,65.2
YR,M,Y50,PT,1981,24.4
YR,M,Y51,PT,1981,23.6
YR,M,Y52,PT,1981,22.8
YR,M,Y53,PT,1981,22.0
YR,M,Y54,PT,1981,21.2
YR,M,Y55,PT,1981,20.5
YR,M,Y56,PT,1981,19.7
YR,M,Y57,PT,1981,18.9
YR,M,Y58,PT,1981,18.2
YR,M,Y59,PT,1981,17.5
YR,M,Y6,PT,1981,64.3
YR,M,Y60,PT,1981,16.7
YR,M,Y61,PT,1981,16.0
YR,M,Y62,PT,1981,15.3
YR,M,Y63,PT,1981,14.6
YR,M,Y64,PT,1981,13.9
YR,M,Y65,PT,1981,13.3
YR,M,Y66,PT,1981,12.6
YR,M,Y67,PT,1981,12.0
YR,M,Y68,PT,1981,11.4
YR,M,Y69,PT,1981,10.8
YR,M,Y7,PT,1981,63.3
YR,M,Y70,PT,1981,10.2
YR,M,Y71,PT,1981,9.6
YR,M,Y72,PT,1981,9.1
YR,M,Y73,PT,1981,8.5
YR,M,Y74,PT,1981,8.0
YR,M,Y75,PT,1981,7.5
YR,M,Y76,PT,1981,7.0
YR,M,Y77,PT,1981,6.6
YR,M,Y78,PT,1981,6.2
YR,M,Y79,PT,1981,5.8
YR,M,Y8,PT,1981,62.3
YR,M,Y80,PT,1981,5.4
YR,M,Y81,PT,1981,5.1
YR,M,Y82,PT,1981,4.7
YR,M,Y83,PT,1981,4.4
YR,M,Y84,PT,1981,4.1
YR,M,Y9,PT,1981,61.4
YR,M,Y_GE85,PT,1981,4.0
YR,M,Y_LT1,PT,1981,68.2
YR,T,Y1,PT,1981,72.4
YR,T,Y10,PT,1981,63.8
YR,T,Y11,PT,1981,62.9
YR,T,Y12,PT,1981,61.9
YR,T,Y13,PT,1981,60.9
YR,T,Y14,PT,1981,60.0
YR,T,Y15,PT,1981,59.0
YR,T,Y16,PT,1981,58.0
YR,T,Y17,PT,1981,57.1
YR,T,Y18,PT,1981,56.2
YR,T,Y19,PT,1981,55.3
YR,T,Y2,PT,1981,71.5
YR,T,Y20,PT,1981,54.3
YR,T,Y21,PT,1981,53.4
YR,T,Y22,PT,1981,52.5
YR,T,Y23,PT,1981,51.6
YR,T,Y24,PT,1981,50.6
YR,T,Y25,PT,1981,49.7
YR,T,Y26,PT,1981,48.8
YR,T,Y27,PT,1981,47.8
YR,T,Y28,PT,1981,46.9
YR,T,Y29,PT,1981,46.0
YR,T,Y3,PT,1981,70.6
YR,T,Y30,PT,1981,45.0
YR,T,Y31,PT,1981,44.1
YR,T,Y32,PT,1981,43.1
YR,T,Y33,PT,1981,42.2
YR,T,Y34,PT,1981,41.3
YR,T,Y35,PT,1981,40.3
YR,T,Y36,PT,1981,39.4
YR,T,Y37,PT,1981,38.5
YR,T,Y38,PT,1981,37.5
YR,T,Y39,PT,1981,36.6
YR,T,Y4,PT,1981,69.6
YR,T,Y40,PT,1981,35.7
YR,T,Y41,PT,1981,34.8
YR,T,Y42,PT,1981,33.9
YR,T,Y43,PT,1981,33.0
YR,T,Y44,PT,1981,32.1
YR,T,Y45,PT,1981,31.2
YR,T,Y46,PT,1981,30.3
YR,T,Y47,PT,1981,29.4
YR,T,Y48,PT,1981,28.6
YR,T,Y49,PT,1981,27.7
YR,T,Y5,PT,1981,68.7
YR,T,Y50,PT,1981,26.8
YR,T,Y51,PT,1981,26.0
YR,T,Y52,PT,1981,25.2
YR,T,Y53,PT,1981,24.3
YR,T,Y54,PT,1981,23.5
YR,T,Y55,PT,1981,22.7
YR,T,Y56,PT,1981,21.8
YR,T,Y57,PT,1981,21.0
YR,T,Y58,PT,1981,20.2
YR,T,Y59,PT,1981,19.5
YR,T,Y6,PT,1981,67.7
YR,T,Y60,PT,1981,18.7
YR,T,Y61,PT,1981,17.9
YR,T,Y62,PT,1981,17.1
YR,T,Y63,PT,1981,16.4
YR,T,Y64,PT,1981,15.6
YR,T,Y65,PT,1981,14.9
YR,T,Y66,PT,1981,14.2
YR,T,Y67,PT,1981,13.5
YR,T,Y68,PT,1981,12.8
YR,T,Y69,PT,1981,12.2
YR,T,Y7,PT,1981,66.7
YR,T,Y70,PT,1981,11.5
YR,T,Y71,PT,1981,10.9
YR,T,Y72,PT,1981,10.2
YR,T,Y73,PT,1981,9.6
YR,T,Y74,PT,1981,9.1
YR,T,Y75,PT,1981,8.5
YR,T,Y76,PT,1981,8.0
YR,T,Y77,PT,1981,7.5
YR,T,Y78,PT,1981,7.0
YR,T,Y79,PT,1981,6.5
YR,T,Y8,PT,1981,65.8
YR,T,Y80,PT,1981,6.1
YR,T,Y81,PT,1981,5.7
YR,T,Y82,PT,1981,5.3
YR,T,Y83,PT,1981,4.9
YR,T,Y84,PT,1981,4.6
YR,T,Y9,PT,1981,64.8
YR,T,Y_GE85,PT,1981,4.4
YR,T,Y_LT1,PT,1981,71.8
YR,F,Y1,PT,1980,75.6
YR,F,Y10,PT,1980,67.1
YR,F,Y11,PT,1980,66.1
YR,F,Y12,PT,1980,65.1
YR,F,Y13,PT,1980,64.1
YR,F,Y14,PT,1980,63.1
YR,F,Y15,PT,1980,62.2
YR,F,Y16,PT,1980,61.2
YR,F,Y17,PT,1980,60.2
YR,F,Y18,PT,1980,59.3
YR,F,Y19,PT,1980,58.3
YR,F,Y2,PT,1980,74.7
YR,F,Y20,PT,1980,57.4
YR,F,Y21,PT,1980,56.4
YR,F,Y22,PT,1980,55.4
YR,F,Y23,PT,1980,54.5
YR,F,Y24,PT,1980,53.5
YR,F,Y25,PT,1980,52.5
YR,F,Y26,PT,1980,51.6
YR,F,Y27,PT,1980,50.6
YR,F,Y28,PT,1980,49.6
YR,F,Y29,PT,1980,48.7
YR,F,Y3,PT,1980,73.8
YR,F,Y30,PT,1980,47.7
YR,F,Y31,PT,1980,46.7
YR,F,Y32,PT,1980,45.8
YR,F,Y33,PT,1980,44.8
YR,F,Y34,PT,1980,43.9
YR,F,Y35,PT,1980,42.9
YR,F,Y36,PT,1980,41.9
YR,F,Y37,PT,1980,41.0
YR,F,Y38,PT,1980,40.1
YR,F,Y39,PT,1980,39.1
YR,F,Y4,PT,1980,72.9
YR,F,Y40,PT,1980,38.2
YR,F,Y41,PT,1980,37.2
YR,F,Y42,PT,1980,36.3
YR,F,Y43,PT,1980,35.4
YR,F,Y44,PT,1980,34.4
